topic_EN,topic_FR,argument_FR,stance_label,stance_conf,stance_num_labelers,stance_con,stance_neutral,stance_pro,quality_score,quality_num_labelers,quality_negative,quality_positive
We should ban factory farming,Nous devrions interdire l'élevage industriel,l'agriculture industrielle ne doit pas être interdite car elle répond très rapidement à la demande alimentaire,-1,1,6,6,0,0,1,6,0,6
We should ban factory farming,Nous devrions interdire l'élevage industriel,"l'agriculture industrielle permet d'avoir plus de marchandises avec un coût moindre, donc beaucoup d'économies pour tout le monde",-1,1,10,10,0,0,,,,
We should ban factory farming,Nous devrions interdire l'élevage industriel,l'industrie est le meilleur effort pour l'agriculture,-1,1,6,6,0,0,0.323046283,6,4,2
We should ban factory farming,Nous devrions interdire l'élevage industriel,"l'élevage industriel devrait être interdite en cas de violations flagrantes des animaux, en particulier des médicaments dangereux qui entraînent des risques non formés pour les consommateurs.",1,1,10,0,0,10,0.926938881,10,1,9
We should ban factory farming,Nous devrions interdire l'élevage industriel,l'élevage industriel est cruel et contre les droits des animaux le nombre d'animaux emballés ensemble dans une ferme est horrible .. les animaux souffrent de maladies et de blessures dues au processus .,1,1,10,0,0,10,0.926938881,10,1,9
We should ban factory farming,Nous devrions interdire l'élevage industriel,"le grand avantage de l'agriculture industrielle est la rapidité avec laquelle les produits sont à portée de main, même si ce n'est pas du tout biologique, c'est assez bon",-1,1,10,10,0,0,1,10,0,10
We should ban factory farming,Nous devrions interdire l'élevage industriel,ne devrait pas être interdite car cela contribue à réduire les coûts pour le consommateur final,-1,1,10,10,0,0,1,10,0,10
We should ban factory farming,Nous devrions interdire l'élevage industriel,notre devoir est d'interdire l'agriculture industrielle pour la cause nuisible à l'environnement,1,1,10,0,0,10,,,,
We should ban factory farming,Nous devrions interdire l'élevage industriel,nous devrions faire de l’élevage à la casserole comme les animaux ont des droits,1,0.585851269,10,4,2,4,,,,
We should ban factory farming,Nous devrions interdire l'élevage industriel,nous ne devrions pas parce que c'est un secteur très important pour l'industrie,-1,1,10,10,0,0,0.22499585,10,7,3
We should ban factory farming,Nous devrions interdire l'élevage industriel,nous utilisons des animaux uniquement pour la nourriture afin que nous fassions l’usine d’élevage,1,0.510676794,6,2,1,3,0.135855907,6,5,1
We should ban factory farming,Nous devrions interdire l'élevage industriel,permet de produire en plus grande quantité,-1,1,10,10,0,0,0.704924543,10,3,7
We should ban factory farming,Nous devrions interdire l'élevage industriel,permet l'automatisation pour aider à fournir des ressources alimentaires,-1,1,10,10,0,0,0.904920513,10,1,9
We should ban factory farming,Nous devrions interdire l'élevage industriel,quelque chose qui génère de l'emploi ne devrait pas être interdit,-1,1,10,10,0,0,0.819305466,10,2,8
We should ban factory farming,Nous devrions interdire l'élevage industriel,quelque chose qui génère de l'emploi ne devrait pas être interdit,-1,1,10,10,0,0,0.585204029,10,4,6
We should ban factory farming,Nous devrions interdire l'élevage industriel,"si c'est le cas, car l'agriculture industrielle ne profite qu'aux entrepreneurs et laisse de côté les petits producteurs",1,1,10,0,0,10,0.904920513,10,1,9
We should ban factory farming,Nous devrions interdire l'élevage industriel,si nous devons interdire l'agriculture industrielle,1,0.898643473,10,0,1,9,0,10,10,0
We should ban missionary work,Nous devrions interdire le travail missionnaire,"A quoi sert réellement le travail missionnaire ? A rien, il est parfaitement inutile donc supprimons le",1,1,6,0,0,6,0.135855907,6,5,1
We should ban missionary work,Nous devrions interdire le travail missionnaire,C'est un travail qui n'est pas rémunéré à sa juste valeur alors que des gens sont au chômage.,-1,0.616293478,10,6,1,3,0.465155102,10,5,5
We should ban missionary work,Nous devrions interdire le travail missionnaire,Ce n'est pas un travail rémunéré à sa juste valeur.,1,0.693043268,10,2,1,7,0.088900848,10,9,1
We should ban missionary work,Nous devrions interdire le travail missionnaire,"Ce n'est qu'une excuse pour être juste et voyager à travers le monde, cela devrait être interdit, car il y a des organisations gouvernementales qui sont responsables de faire ce type de travail",1,1,6,0,0,6,1,6,0,6
We should ban missionary work,Nous devrions interdire le travail missionnaire,"Comme il existe encore des parties sombres à certains endroits de la planète, le travail des missionnaires demeure primordial afin de répandre la paix dans ces lieux.",-1,1,6,6,0,0,0.676953717,6,2,4
We should ban missionary work,Nous devrions interdire le travail missionnaire,Il faut arreter d'essayer de convaincre les gens de suivre certaines religions et les laisser choisir commnet ils veulent vivre,1,1,6,0,0,6,0.669803138,6,2,4
We should ban missionary work,Nous devrions interdire le travail missionnaire,Interdire le travail missionnaire est une mesure très abrupte et dommageable pour la société.,-1,0.806688008,10,8,0,2,0.51960499,10,4,6
We should ban missionary work,Nous devrions interdire le travail missionnaire,"Je crois que les moines et la cruauté peuvent être autorisés à mener des campagnes missionnaires, à condition que les religions des autres soient respectées",-1,1,6,6,0,0,0.669803138,6,2,4
We should ban missionary work,Nous devrions interdire le travail missionnaire,"Je ne suis pas d'accord pour les éliminer, car ces missions servent à approcher différentes populations",-1,1,10,10,0,0,0.792525829,10,2,8
We should ban missionary work,Nous devrions interdire le travail missionnaire,L'objectif principal des missionnaires est d'aider les autres,-1,1,10,10,0,0,0.535525041,10,5,5
We should ban missionary work,Nous devrions interdire le travail missionnaire,"L'évangélisation est une idée, et la propagation des idées ne doit pas être empêchée et défendue, car c'est un droit humain fondamental.",-1,0.82702603,6,5,0,1,0.466928928,6,3,3
We should ban missionary work,Nous devrions interdire le travail missionnaire,"L'œuvre missionnaire est une vocation, chacun doit être libre de choisir ou de choisir s'il veut le faire, c'est aussi une aide pour les plus démunis",-1,1,10,10,0,0,1,10,0,10
We should ban missionary work,Nous devrions interdire le travail missionnaire,La solidarité reste une bonne chose pour les pays les plus démunis.,-1,0.712882903,10,7,2,1,0.573767434,10,5,5
We should ban missionary work,Nous devrions interdire le travail missionnaire,"Le missionnaire est simplement le processus de transmission et de délibération d'une idée spécifique, et donc c'est un droit légitime qui doit être autorisé à s'exercer.",-1,1,6,6,0,0,1,6,0,6
We should ban missionary work,Nous devrions interdire le travail missionnaire,"Le travail des missionnaires devrait être interdit car sous ouvert d’aides humanitaires envers les plus démunis des pays pauvres, il ne s’agit ni plus ni moins que de prosélytisme.",1,1,10,0,0,10,1,10,0,10
We should ban missionary work,Nous devrions interdire le travail missionnaire,Le travail des missionnaires devrait être interdit parce qu'ils en profitent pour transmettre leur idéologie,1,1,6,0,0,6,1,6,0,6
We should ban missionary work,Nous devrions interdire le travail missionnaire,"Le travail des missionnaires est hypocrite car sous couvert de bienfaisance t et d'aide humanitaire, il ne s'agit en fait que de prosélytisme.",1,1,10,0,0,10,,,,
We should ban missionary work,Nous devrions interdire le travail missionnaire,Le travail des missionnaires est une bonne chose car il permet de venir en aide aux personnes les plus démunies et pauvres du monde en plus de leur offrir un soutient moral.,-1,1,10,10,0,0,1,10,0,10
We should ban missionary work,Nous devrions interdire le travail missionnaire,Le travail du missionnaire sert à aider les plus démunis et ne doit pas être interdit,-1,1,10,10,0,0,0.85245729,10,2,8
We should ban missionary work,Nous devrions interdire le travail missionnaire,"Le travail missionaire nest pas seulement pour inviter les gens a la religion, mais contient beaucoip de travail humanitaire qui aide vraimnet les communites en besoin",-1,0.906286122,10,9,0,1,,,,
We should ban missionary work,Nous devrions interdire le travail missionnaire,"Le travail missionaire permet aux personnes croyantes de recevoir un message de dieu, cela les confortes dans leur vie",-1,1,6,6,0,0,0.669803138,6,2,4
We should ban missionary work,Nous devrions interdire le travail missionnaire,Le travail missionnaire doit être interdit parce que les missionnaires utilisent des tentations matérielles pour christianiser les gens et cela rend leur foi incroyable.,1,1,10,0,0,10,,,,
We should ban missionary work,Nous devrions interdire le travail missionnaire,Le travail missionnaire est nécessaire pour aider ceux qui ne peuvent pas s'aider eux-mêmes.,-1,1,10,10,0,0,,,,
We should ban missionary work,Nous devrions interdire le travail missionnaire,Le travail missionnaire n'est pas nécessaire et les gens doivent apprendre à s'aider eux-mêmes.,1,1,10,0,0,10,0.674101797,10,3,7
We should ban missionary work,Nous devrions interdire le travail missionnaire,"Le travail missionnaire ne doit être effectué que dans le pays d'une personne, pas en dehors de celui-ci",1,0.676204573,6,2,0,4,0,6,6,0
We should ban missionary work,Nous devrions interdire le travail missionnaire,"Le travail missionnaire peut créer beaucoup de dépendance, en pratique, vous devez garder vos travailleurs remplis de beaucoup de choses, parfois plus de choses qu'une personne moyenne n'a pas",1,0.821416413,10,2,0,8,0.833898967,10,2,8
We should ban missionary work,Nous devrions interdire le travail missionnaire,"Le travail missionnaire revient à faire de la propagande pour une secte religieuse, il faut donc l'interdire. C'est sujet à violence.",1,1,10,0,0,10,1,10,0,10
We should ban missionary work,Nous devrions interdire le travail missionnaire,Le travaille missionnaire demande de frais en plus alr a évité,1,1,6,0,0,6,0,6,6,0
We should ban missionary work,Nous devrions interdire le travail missionnaire,Les gens devraient avoir la liberté de religion.,1,0.626754567,10,4,0,6,0.268753534,10,8,2
We should ban missionary work,Nous devrions interdire le travail missionnaire,Les libertaires croient que la liberté individuelle est la valeur fondamentale qui doit,0,0.726881011,10,2,7,1,0.135855907,6,5,1
We should ban missionary work,Nous devrions interdire le travail missionnaire,"Les missionnaire sont des reliquat du colonialisme européen, c'est comme considérer les personnes qui vivent près de ces missions comme des sous-hommes",1,0.850055506,6,1,0,5,0.609935415,6,2,4
We should ban missionary work,Nous devrions interdire le travail missionnaire,"Les missionnaire sont une aide importante dans des pays ou les moyens financier des gouvernement sont insuffisant pour aider les populations, les dispensaires ou les écoles aide beaucoup ces gens.",-1,1,10,10,0,0,1,10,0,10
We should ban missionary work,Nous devrions interdire le travail missionnaire,Les missionnaires ne sont qu'un groupe de clochards errants qui profitent des croyances des autres.,1,0.826149067,6,1,0,5,0.415662722,6,4,2
We should ban missionary work,Nous devrions interdire le travail missionnaire,Les missionnaires passent par les directives de l'église et  pour la plupart d'entre eux tentent de répondre  aux nécessités des populations.,-1,1,6,6,0,0,0.856993513,6,1,5
We should ban missionary work,Nous devrions interdire le travail missionnaire,Les missionnaires peuvent être autorisés à pratiquer l'évangélisation à condition qu'ils n'offensent pas les autres religions,-1,0.799479035,10,8,2,0,,,,
We should ban missionary work,Nous devrions interdire le travail missionnaire,Les missions à court terme peuvent réunir des supporters,-1,0.595694722,10,6,2,2,0.172815341,10,8,2
We should ban missionary work,Nous devrions interdire le travail missionnaire,Les êtres humains ont la liberté de religion.,-1,0.786108756,10,8,1,1,,,,
We should ban missionary work,Nous devrions interdire le travail missionnaire,Non le travaille missionnaire donne plus d activité et un gain de plus pour les travailleurs,-1,1,6,6,0,0,0.535834795,6,3,3
