topic_EN,topic_IT,argument_IT,stance_label,stance_conf,stance_num_labelers,stance_con,stance_neutral,stance_pro,quality_score,quality_num_labelers,quality_negative,quality_positive
We should ban missionary work,Dovremmo vietare il lavoro missionario,"Dovremmo vietare il lavoro missionario perchè spesso perdiamo dei preti bravi che se ne vanno in altri paesi in missione, mentre ne avremmo bisogno del loro aiuto nel nostro paese.",1,1,5,0,0,5,0.27652407,5,4,1
We should ban missionary work,Dovremmo vietare il lavoro missionario,I missionari non sono utili perché mandare missionari è quasi come voler imporre la fede cristiana alle popolazioni.,1,1,10,0,0,10,0.945999848,9,1,8
We should ban missionary work,Dovremmo vietare il lavoro missionario,I missionari portano conforto a popoli che altrimenti sarebbero lasciati a se stessi.,-1,1,10,10,0,0,1,6,0,6
We should ban missionary work,Dovremmo vietare il lavoro missionario,I missionari sono fondamentali per la diffusione della religione cristiana e sono uno strumento vitale per diffondere anche la cultura nelle popolazioni del Terzo Mondo.,-1,1,10,10,0,0,0.924373913,7,2,5
We should ban missionary work,Dovremmo vietare il lavoro missionario,"I missionari spesso si intromettono in usi e consuetudini millenari, stravolgendo lo stile di vita di intere popolazioni, causando disordini e rivolte.",1,1,5,0,0,5,1,5,0,5
We should ban missionary work,Dovremmo vietare il lavoro missionario,I missionari supportano delle giuste cause e aiutano le popolazioni che non hanno i mezzi per sopravvivere.,-1,1,5,5,0,0,1,5,0,5
We should ban missionary work,Dovremmo vietare il lavoro missionario,I missionari svolgono un'azione importantissima nell'educazione culturale dei popoli del Terzo Mondo.,-1,1,10,10,0,0,1,7,0,7
We should ban missionary work,Dovremmo vietare il lavoro missionario,Il lavoro dei missionari assomiglia troppo a quello di Cortez all'invasione dell'America: imposizione della religione.,1,0.885782922,10,1,0,9,0.344341335,6,4,2
We should ban missionary work,Dovremmo vietare il lavoro missionario,Il lavoro dei missionari dovrebbe essere vietato per non intromettersi nelle politiche nazionali di contenimento della poverta' e di non intralciare il lavoro dei governi nazionali,1,1,10,0,0,10,0.749455879,9,3,6
We should ban missionary work,Dovremmo vietare il lavoro missionario,Il lavoro missionaria andrebbe vietato perché molti sfruttano queste situazioni per racimolare soldi dalle varie associazioni,1,1,10,0,0,10,0.924231268,6,1,5
We should ban missionary work,Dovremmo vietare il lavoro missionario,Il lavoro missionario e volontario in molti campi è importante e fa del bene alle persone,-1,1,10,10,0,0,0.902182367,5,1,4
We should ban missionary work,Dovremmo vietare il lavoro missionario,Il lavoro missionario non va vietato perché garantisce aiuto materiale e spirituale a persone gravemente indigenti. I missionari spesso rappresentano l'ultima speranza per la  gente in alcuni angoli del pianeta,-1,1,10,10,0,0,1,7,0,7
We should ban missionary work,Dovremmo vietare il lavoro missionario,"Il lavoro missionario va vietato perché non di rado è accaduto che missionari si siano macchiati di reati, specie contro i bambini. Ciò non può essere ovviamente permesso.",1,1,5,0,0,5,0.928946471,5,1,4
We should ban missionary work,Dovremmo vietare il lavoro missionario,"Il lavoro missionario è molto importante perché permette di portare aiuto economico e spirituale in ogni parte del mondo, specie ai più bisognosi.",-1,1,10,10,0,0,1,5,0,5
We should ban missionary work,Dovremmo vietare il lavoro missionario,"Il lavoro missionario è sempre una cosa lodevole ed è certamente utile a molte persone, che altrimenti non potrebbero usufruire di determinati servizi.",-1,1,10,10,0,0,0.996827851,6,1,5
We should ban missionary work,Dovremmo vietare il lavoro missionario,"Il missionario fa un lavoro utile alla comunità in cui opera  portando aiuti ed assistenza a chi ne ha bisogno, è assurdo proporre il suo divieto.",-1,1,5,5,0,0,1,5,0,5
We should ban missionary work,Dovremmo vietare il lavoro missionario,Il volontariato é sempre esistito in varie forme ed é un'attività gratuita e senza fini di lucro che aiuta i più deboli.,-1,1,10,10,0,0,1,6,0,6
We should ban missionary work,Dovremmo vietare il lavoro missionario,L'attività missionaria dovrebbe essere vietata perché spesso nasconde altri fini e tende a sradicare le popolazioni dalle loro tradizioni e culture.,1,0.902034706,10,1,0,9,1,8,0,8
We should ban missionary work,Dovremmo vietare il lavoro missionario,"L'attività missionaria è utilissima, in quanto porta spesso alle popolazioni più povere una serie di servizi che non vengono forniti dallo Stato nel campo della salute e dell'eduazione.",-1,1,10,10,0,0,1,9,0,9
We should ban missionary work,Dovremmo vietare il lavoro missionario,Molte persone vengono danneggiate dal lavoro che altri svolgono gratuitamente e per questo si potrebbe anche vietare.,1,1,10,0,0,10,0.481358461,9,5,4
We should ban missionary work,Dovremmo vietare il lavoro missionario,Molto spesso la presenza dei missionari è l'unica fonte di aiuto per le popolazioni più bisognose.,-1,1,10,10,0,0,0.918708745,8,2,6
We should ban missionary work,Dovremmo vietare il lavoro missionario,Nella maggior parte dei casi i missionari sfruttano la causa per arricchirsi bisogna impedire questi furti impedendo a priori queste missioni,1,1,10,0,0,10,0.935525712,7,1,6
We should ban missionary work,Dovremmo vietare il lavoro missionario,"Nessun dovrebbe credersi superiore a qualcun altro, nessuno dovrebbe recarsi in un luogo per distruggere credenze usi e costumi e soppiantarli con i propri reputandoli superiori",1,1,5,0,0,5,1,5,0,5
We should ban missionary work,Dovremmo vietare il lavoro missionario,Non dovrebbe esserci l'esigenza di questo tipo di lavoro,1,1,10,0,0,10,0.111805207,9,6,3
We should ban missionary work,Dovremmo vietare il lavoro missionario,Non dovremmo vietare  le opere missionarie perchè offrono l'opportunità di conoscere una nuova religione e spesso di insegnare a leggere e scrivere a gente analfabeta,-1,1,5,5,0,0,0.639292888,5,2,3
We should ban missionary work,Dovremmo vietare il lavoro missionario,Non è giusto vietare questo tipo di lavoro poichè una persona deve essere libera di offrire i suoi servigi per una buona causa indipendentemente dalla sua retribuzione,-1,1,5,5,0,0,0.802772173,5,2,3
We should ban missionary work,Dovremmo vietare il lavoro missionario,"Sono favorevole al lavoro dei missionari per i loro progetti di educazione, sanità, scolastici e di vario aiuto morale e fisico.",-1,1,10,10,0,0,0.704429467,5,2,3
We should ban missionary work,Dovremmo vietare il lavoro missionario,Sono stati la salvezza per molti popoli non deve essere fermato,-1,1,10,10,0,0,0.656827567,7,4,3
We should ban missionary work,Dovremmo vietare il lavoro missionario,"Sotto le vesti dei missionari ci sono molto spesso delle persone poco credibilli,e anche pericolose per la comunità.Nessuno deve essere convinto del essistenza di un Dio,ognuno è libero di pensare come vuole.",1,1,10,0,0,10,0.44175888,9,5,4
We should ban missionary work,Dovremmo vietare il lavoro missionario,Spero che ancora oggi sia valida la vecchia concezione di missionario che aiuta i bisognosi in ogni campo.,-1,0.896169376,10,9,1,0,0.854375448,6,1,5
We should ban missionary work,Dovremmo vietare il lavoro missionario,"Sì perchè ormai non è più necessario, ci sono enti e istituzioni statali che si occupano dei più deboli e lo dovrebbero fare in maniera più professionale.",1,1,5,0,0,5,1,5,0,5
We should ban missionary work,Dovremmo vietare il lavoro missionario,Trovo molto giusto eliminare e vietare le missioni in quanto si verificano casi dove la beneficenza prende altre strade. Detto ciò io farei beneficenza e quindi missione andando direttamente sul posto.,1,1,5,0,0,5,0.802772173,5,2,3
We should ban missionary work,Dovremmo vietare il lavoro missionario,"Tutti i popoli del mondo sono fratelli, figli di Dio, e tutti hanno necessità di aiuto per arrivare a Lui.",-1,1,10,10,0,0,0.435390749,8,4,4
We should ban missionary work,Dovremmo vietare il lavoro missionario,Va supportato il lavoro dei missionari perché si occupano di gente che nessuno riesce ad aiutare.,-1,1,10,10,0,0,1,7,0,7
We should ban missionary work,Dovremmo vietare il lavoro missionario,bisognerebbe lasciare ai popoli di praticare il proprio credo e seguire la propria cultura,1,0.808316622,10,2,0,8,0.609150722,7,3,4
We should ban missionary work,Dovremmo vietare il lavoro missionario,chi è costretto a viaggiare per lavoro non può coltivare i rapporti con la propria famiglia,1,1,5,0,0,5,0,5,5,0
We should ban missionary work,Dovremmo vietare il lavoro missionario,"ci sono troppe finalita' secondarie, l'evangelizzazione in primis",1,1,10,0,0,10,0.399231151,9,4,5
We should ban missionary work,Dovremmo vietare il lavoro missionario,dovremmo vietare il lavoro missionario in quanto porta i missionari in posti e paesi pericolosi per la loro persona e gli stati poi devono soccorrerli,1,1,10,0,0,10,0.8178072,7,1,6
We should ban missionary work,Dovremmo vietare il lavoro missionario,i missionari fanno del bene alle persone dove portano la loro esperienza di vita,-1,1,5,5,0,0,0.873825702,5,1,4
We should ban missionary work,Dovremmo vietare il lavoro missionario,i missionari fanno un lavoro encomiabile e vanno supportati,-1,1,10,10,0,0,0.945999848,9,2,7
We should ban missionary work,Dovremmo vietare il lavoro missionario,"i missionari sono una risorsa importantissima per molte regioni del mondo che necessitano di aiuti la dove' i vari governi nazionali non intervengo,sono una preziosa risorsa",-1,1,10,10,0,0,0.904284474,6,2,4
We should ban missionary work,Dovremmo vietare il lavoro missionario,il lavoro dei missionari se fatto diligentemente e'un' opera pia in cui queste persone aiutano altre persone e culturea progredire e a migliorare le loro condizioni di vita,-1,1,10,10,0,0,,,,
We should ban missionary work,Dovremmo vietare il lavoro missionario,"il lavoro dei missionari è fondamentale per i paesi del terzo mondo, grazie a cui sono state costruite scuole, ospedali, pozzi d'acqua",-1,1,10,10,0,0,0.911195961,9,2,7
We should ban missionary work,Dovremmo vietare il lavoro missionario,il lavoro missionario e' cio di piu' umile al mondo non vedo che male possa fare,-1,1,10,10,0,0,0.537019798,8,5,3
We should ban missionary work,Dovremmo vietare il lavoro missionario,non si dovrebbe vietare il lavoro specie quello missionario,-1,1,10,10,0,0,0.099403891,6,5,1
We should ban missionary work,Dovremmo vietare il lavoro missionario,potrebbe limitare le caratteristiche del popolo dove  vivono i missionari,1,0.711931914,10,3,0,7,0.644203009,7,3,4
We should ban missionary work,Dovremmo vietare il lavoro missionario,si dovrebbero divulgare notizie sul divieto di lavoro missionario,1,1,10,0,0,10,0,7,7,0
We should ban missionary work,Dovremmo vietare il lavoro missionario,storicamente i missionari hanno aiutato popolazione ad uscire da situazioni di povertà e analfabetismo.,-1,1,11,11,0,0,1,8,0,8
We should ban missionary work,Dovremmo vietare il lavoro missionario,è un sistema che permette di sfruttare il lavoro delle persone pagandole poco o niente,1,1,5,0,0,5,0.347577599,5,3,2
We should ban private military companies,Dovremmo vietare le compagnie militari private,A volte l'uso della forza è l'unico modo per risolvere situazioni difficili. Il potersi affidare a professionisti è utile e sicuro.,-1,1,10,10,0,0,0.613043108,9,4,5
We should ban private military companies,Dovremmo vietare le compagnie militari private,A volte quelle pubbliche non sono sempre efficienti e quindi giusto avere quelle private per un serviio migliore e piu efficiente.,-1,1,5,5,0,0,0.72347593,5,1,4
We should ban private military companies,Dovremmo vietare le compagnie militari private,Abbiamo già la compagnia militare dello stato non ci servono quelle private.,1,1,10,0,0,10,0.365062982,8,4,4
We should ban private military companies,Dovremmo vietare le compagnie militari private,Avere un esercito privato può permettere ad una persona di avere una sicurezza senza pesare sull'economia dello stato.,-1,1,10,10,0,0,0.686043653,8,4,4
We should ban private military companies,Dovremmo vietare le compagnie militari private,Ci sono già le forze armate tradizionali che compiono il loro dovere.,1,1,10,0,0,10,0.822324886,7,1,6
We should ban private military companies,Dovremmo vietare le compagnie militari private,Ci sono già sufficienti forze dell'ordine che garantiscono protezione ai cittadini.,1,1,5,0,0,5,0.417889587,5,3,2
We should ban private military companies,Dovremmo vietare le compagnie militari private,"Ci sono troppe guerre in giro e questi moderni mercenari di sicuro non contribuiscono a una più veloce risoluzione dei conflitti, anzi li prolungano e ne favoriscono di nuovi.",1,0.905245019,10,1,0,9,0.71496455,9,4,5
We should ban private military companies,Dovremmo vietare le compagnie militari private,Con queste si genera un meccanismo di guerre private che vanno a colpire solo chi non se le può permettere,1,1,10,0,0,10,0.544577617,7,3,4
We should ban private military companies,Dovremmo vietare le compagnie militari private,Dobbiamo vietare queste associazioni che alla fine cercano di farsi giustizia indipendentemente dalle leggi,1,1,5,0,0,5,0.291715289,5,4,1
We should ban private military companies,Dovremmo vietare le compagnie militari private,Dovremmo abolire le aziende militari private in quanto preferiscono il mero guadagno rispetto al bene comune.,1,1,5,0,0,5,0.347577599,5,3,2
We should ban private military companies,Dovremmo vietare le compagnie militari private,Dovremmo vietare le compagnie militari private in quanto spesso creano della concorrenza sleale nei confronti dei nostri militari.,1,1,10,0,0,10,0.956165857,9,2,7
We should ban private military companies,Dovremmo vietare le compagnie militari private,Dovremmo vietare le compagnie militari private perchè è meglio che le forze armate abbiano un'identità nazionale e che siano direttamente controllate dallo Stato.,1,1,10,0,0,10,1,5,0,5
We should ban private military companies,Dovremmo vietare le compagnie militari private,Esse sono sono utili specialmente  dove lo stato non è in grado di intervenire è bene che ci siano delle compagnie che offrono la sicurezza per es: ai lavoratori dei pozzi petroliferi o  navi mercantili.,-1,0.894461909,10,9,0,1,0.853411179,8,3,5
We should ban private military companies,Dovremmo vietare le compagnie militari private,Giusto vietarle perche ci sono i militari di stato e perche ci potrebbe essere un abuso dell'uso delle armi,1,1,10,0,0,10,0.833944958,6,1,5
We should ban private military companies,Dovremmo vietare le compagnie militari private,"I mercenari privati permettono di risparmiar denaro dei contribuenti e adempiere ai compiti di sorveglianza e controllo del territorio, aiutando egregiamente le truppe regolari.",-1,0.807032197,10,8,0,2,0.51198268,8,4,4
